Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
A4VXU6	reviewed	HSLO_STRSY	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SSU05_1969	Streptococcus suis (strain 05ZYH33)	288	hslO
A4W443	reviewed	HSLO_STRS2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SSU98_1974	Streptococcus suis (strain 98HAH33)	288	hslO
Q2G0Q9	reviewed	HSLO_STAA8	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SAOUHSC_00487	Staphylococcus aureus (strain NCTC 8325 / PS 47)	293	hslO
B1LBT1	reviewed	HSLO_THESQ	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO TRQ2_1435	Thermotoga sp. (strain RQ2)	290	hslO
Q58CU3	reviewed	HBAP1_BOVIN	HSPB1-associated protein 1 (27 kDa heat shock protein-associated protein 1)	HSPBAP1	Bos taurus (Bovine)	484	HSPBAP1
C6E689	reviewed	HSLO_GEOSM	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO GM21_3620	Geobacter sp. (strain M21)	295	hslO
P64404	reviewed	HSLO_STRR6	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO hsp33 spr1993	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	290	hslO
O67810	reviewed	HSLO_AQUAE	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO aq_2009	Aquifex aeolicus (strain VF5)	325	hslO
A5UDR4	reviewed	HSLO_HAEIE	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CGSHiEE_08010	Haemophilus influenzae (strain PittEE)	293	hslO
A6LJS3	reviewed	HSLO_THEM4	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Tmel_0302	Thermosipho melanesiensis (strain DSM 12029 / CIP 104789 / BI429)	287	hslO
A7FY92	reviewed	HSLO_CLOB1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLB_3178	Clostridium botulinum (strain ATCC 19397 / Type A)	296	hslO
A8GKR9	reviewed	HSLO_SERP5	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Spro_4616	Serratia proteamaculans (strain 568)	292	hslO
A9VN80	reviewed	HSLO_BACMK	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BcerKBAB4_0062	Bacillus mycoides (strain KBAB4) (Bacillus weihenstephanensis)	291	hslO
B2INK7	reviewed	HSLO_STRPS	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPCG_2156	Streptococcus pneumoniae (strain CGSP14)	290	hslO
B7JK74	reviewed	HSLO_BACC0	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BCAH820_0075	Bacillus cereus (strain AH820)	291	hslO
B7M1V3	reviewed	HSLO_ECO8A	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO ECIAI1_3540	Escherichia coli O8 (strain IAI1)	292	hslO
B8DGK3	reviewed	HSLO_LISMH	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO LMHCC_2421	Listeria monocytogenes serotype 4a (strain HCC23)	294	hslO
C0ZIC7	reviewed	HSLO_BREBN	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BBR47_01680	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)	290	hslO
Q04HY8	reviewed	HSLO_STRP2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPD_2015	Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466)	290	hslO
Q1JDZ8	reviewed	HSLO_STRPB	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO MGAS2096_Spy0108	Streptococcus pyogenes serotype M12 (strain MGAS2096)	290	hslO
Q39ZN3	reviewed	HSLO_GEOMG	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Gmet_0041	Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15)	301	hslO
Q3A7V6	reviewed	HSLO_SYNC1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Pcar_0277	Syntrophotalea carbinolica (strain DSM 2380 / NBRC 103641 / GraBd1) (Pelobacter carbinolicus)	288	hslO
Q83J98	reviewed	HSLO_SHIFL	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SF3419 S4343	Shigella flexneri	289	hslO
Q8P2W5	reviewed	HSLO_STRP8	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO spyM18_0123	Streptococcus pyogenes serotype M18 (strain MGAS8232)	290	hslO
A0PZM7	reviewed	HSLO_CLONN	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO NT01CX_1750	Clostridium novyi (strain NT)	294	hslO
A5IQ65	reviewed	HSLO_STAA9	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SaurJH9_0534	Staphylococcus aureus (strain JH9)	293	hslO
A8F938	reviewed	HSLO_BACP2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BPUM_0055	Bacillus pumilus (strain SAFR-032)	291	hslO
B0K3W4	reviewed	HSLO_THEPX	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Teth514_2063	Thermoanaerobacter sp. (strain X514)	294	hslO
B0K8A4	reviewed	HSLO_THEP3	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Teth39_0758	Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E) (Clostridium thermohydrosulfuricum)	294	hslO
B3WAN3	reviewed	HSLO_LACCB	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO LCABL_27010	Lacticaseibacillus casei (strain BL23) (Lactobacillus casei)	294	hslO
B5E3S9	reviewed	HSLO_STRP4	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPG_2129	Streptococcus pneumoniae serotype 19F (strain G54)	290	hslO
B5EC90	reviewed	HSLO_CITBB	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Gbem_3554	Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem) (Geobacter bemidjiensis)	295	hslO
B7HJ06	reviewed	HSLO_BACC4	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BCB4264_A0074	Bacillus cereus (strain B4264)	291	hslO
B7HPX8	reviewed	HSLO_BACC7	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BCAH187_A0078	Bacillus cereus (strain AH187)	291	hslO
C1CHI8	reviewed	HSLO_STRZJ	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPJ_2215	Streptococcus pneumoniae (strain JJA)	290	hslO
C1CNG1	reviewed	HSLO_STRZP	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPP_2240	Streptococcus pneumoniae (strain P1031)	290	hslO
C1CUA5	reviewed	HSLO_STRZT	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPT_2203	Streptococcus pneumoniae (strain Taiwan19F-14)	290	hslO
C1KYF5	reviewed	HSLO_LISMC	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Lm4b_00220	Listeria monocytogenes serotype 4b (strain CLIP80459)	294	hslO
C3LJ40	reviewed	HSLO_BACAC	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BAMEG_0079	Bacillus anthracis (strain CDC 684 / NRRL 3495)	291	hslO
C5D392	reviewed	HSLO_GEOSW	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO GWCH70_0066	Geobacillus sp. (strain WCH70)	295	hslO
Q0HNY3	reviewed	HSLO_SHESM	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Shewmr4_0153	Shewanella sp. (strain MR-4)	286	hslO
Q2FJC9	reviewed	HSLO_STAA3	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SAUSA300_0490	Staphylococcus aureus (strain USA300)	293	hslO
Q3AK46	reviewed	HSLO_SYNSC	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Syncc9605_1282	Synechococcus sp. (strain CC9605)	305	hslO
Q74L99	reviewed	HSLO_LACJO	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO LJ_0285	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	291	hslO
A0R8D9	reviewed	HSLO_BACAH	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BALH_0065	Bacillus thuringiensis (strain Al Hakam)	291	hslO
A3CQV0	reviewed	HSLO_STRSV	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SSA_2190	Streptococcus sanguinis (strain SK36)	290	hslO
A6TYY7	reviewed	HSLO_STAA2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SaurJH1_0547	Staphylococcus aureus (strain JH1)	293	hslO
A8YXJ3	reviewed	HSLO_LACH4	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO lhv_0297	Lactobacillus helveticus (strain DPC 4571)	296	hslO
B1I9Z8	reviewed	HSLO_STRPI	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPH_2383	Streptococcus pneumoniae (strain Hungary19A-6)	290	hslO
B4RJC9	reviewed	HSLO_NEIG2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO NGK_1976	Neisseria gonorrhoeae (strain NCCP11945)	302	hslO
B7ISX7	reviewed	HSLO_BACC2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BCG9842_B5242	Bacillus cereus (strain G9842)	291	hslO
B8E3S8	reviewed	HSLO_SHEB2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Sbal223_0149	Shewanella baltica (strain OS223)	286	hslO
B9DLC1	reviewed	HSLO_STACT	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Sca_0163	Staphylococcus carnosus (strain TM300)	294	hslO
C3KTK5	reviewed	HSLO_CLOB6	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLJ_B3415	Clostridium botulinum (strain 657 / Type Ba4)	296	hslO
Q0SRS9	reviewed	HSLO_CLOPS	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CPR_1868	Clostridium perfringens (strain SM101 / Type A)	316	hslO
Q724J1	reviewed	HSLO_LISMF	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO LMOf2365_0233	Listeria monocytogenes serotype 4b (strain F2365)	294	hslO
A1AUF5	reviewed	HSLO_PELPD	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Ppro_3383	Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1)	304	hslO
A6LUE1	reviewed	HSLO_CLOB8	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Cbei_1800	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	293	hslO
A7WYS1	reviewed	HSLO_STAA1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SAHV_0509	Staphylococcus aureus (strain Mu3 / ATCC 700698)	293	hslO
A8MIA8	reviewed	HSLO_ALKOO	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Clos_2003	Alkaliphilus oremlandii (strain OhILAs) (Clostridium oremlandii (strain OhILAs))	299	hslO
A8YZL0	reviewed	HSLO_STAAT	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO USA300HOU_0506	Staphylococcus aureus (strain USA300 / TCH1516)	293	hslO
A9KTE0	reviewed	HSLO_LACP7	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Cphy_3417	Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans)	292	hslO
B9IZF0	reviewed	HSLO_BACCQ	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BCQ_0076	Bacillus cereus (strain Q1)	291	hslO
C1ESZ7	reviewed	HSLO_BACC3	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BCA_0079	Bacillus cereus (strain 03BB102)	291	hslO
C1FKN5	reviewed	HSLO_CLOBJ	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLM_3556	Clostridium botulinum (strain Kyoto / Type A2)	296	hslO
C3P9L3	reviewed	HSLO_BACAA	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BAA_0079	Bacillus anthracis (strain A0248)	291	hslO
Q03MM5	reviewed	HSLO_STRTD	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO STER_0230	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	288	hslO
Q0I0F1	reviewed	HSLO_SHESR	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Shewmr7_0148	Shewanella sp. (strain MR-7)	286	hslO
Q17ZW5	reviewed	HSLO_CLOD6	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CD630_32190	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	291	hslO
Q72KA9	reviewed	HSLO_THET2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO TT_C0538	Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27)	341	hslO
A4WFI9	reviewed	HSLO_ENT38	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Ent638_3814	Enterobacter sp. (strain 638)	292	hslO
A5IMI0	reviewed	HSLO_THEP1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Tpet_1389	Thermotoga petrophila (strain ATCC BAA-488 / DSM 13995 / JCM 10881 / RKU-1)	290	hslO
A5UHW2	reviewed	HSLO_HAEIG	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CGSHiGG_07545	Haemophilus influenzae (strain PittGG)	293	hslO
A6QEG4	reviewed	HSLO_STAAE	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO NWMN_0474	Staphylococcus aureus (strain Newman)	293	hslO
A6TNN7	reviewed	HSLO_ALKMQ	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Amet_1628	Alkaliphilus metalliredigens (strain QYMF)	292	hslO
A6WHM8	reviewed	HSLO_SHEB8	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Shew185_0146	Shewanella baltica (strain OS185)	286	hslO
A9KVC8	reviewed	HSLO_SHEB9	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Sbal195_0150	Shewanella baltica (strain OS195)	286	hslO
A9NE10	reviewed	HSLO_ACHLI	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO ACL_1379	Acholeplasma laidlawii (strain PG-8A)	290	hslO
B2GA76	reviewed	HSLO_LIMF3	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO LAF_0222	Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) (Lactobacillus fermentum)	293	hslO
B2V5A4	reviewed	HSLO_CLOBA	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLH_2252	Clostridium botulinum (strain Alaska E43 / Type E3)	295	hslO
B3E1K5	reviewed	HSLO_TRIL1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Glov_0369	Trichlorobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) (Geobacter lovleyi)	284	hslO
C1CBG4	reviewed	HSLO_STRP7	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SP70585_2314	Streptococcus pneumoniae (strain 70585)	290	hslO
Q3AC32	reviewed	HSLO_CARHZ	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CHY_1470	Carboxydothermus hydrogenoformans (strain ATCC BAA-161 / DSM 6008 / Z-2901)	286	hslO
Q839B0	reviewed	HSLO_ENTFA	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO EF_0266	Enterococcus faecalis (strain ATCC 700802 / V583)	298	hslO
Q8CMT5	reviewed	HSLO_STAES	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SE_2271	Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)	293	hslO
Q7NIA2	reviewed	HSLO_GLOVI	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO hsp33 glr2281	Gloeobacter violaceus (strain ATCC 29082 / PCC 7421)	306	hslO
Q8EKD2	reviewed	HSLO_SHEON	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SO_0163	Shewanella oneidensis (strain MR-1)	286	hslO
Q5FHC4	reviewed	HTPG_EHRRG	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG ERGA_CDS_02450	Ehrlichia ruminantium (strain Gardel)	637	htpG
B5YJH3	reviewed	HSLO_THEYD	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO THEYE_A0545	Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 / YP87)	287	hslO
A6QBI2	reviewed	HTPG_SULNB	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG SUN_1894	Sulfurovum sp. (strain NBC37-1)	620	htpG
Q12ZX1	reviewed	HTPG_RHOPS	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG RPD_4402	Rhodopseudomonas palustris (strain BisB5)	628	htpG
Q1Q978	reviewed	HTPG_PSYCK	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Pcryo_1998	Psychrobacter cryohalolentis (strain ATCC BAA-1226 / DSM 17306 / VKM B-2378 / K5)	666	htpG
A1WF62	reviewed	HTPG_VEREI	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Veis_0484	Verminephrobacter eiseniae (strain EF01-2)	662	htpG
A8EV23	reviewed	HTPG_ALIB4	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Abu_1547	Aliarcobacter butzleri (strain RM4018) (Arcobacter butzleri)	636	htpG
A2RN83	reviewed	HSLO_LACLM	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO llmg_2204	Lactococcus lactis subsp. cremoris (strain MG1363)	288	hslO
A3PC66	reviewed	HSLO_PROM0	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO P9301_07181	Prochlorococcus marinus (strain MIT 9301)	302	hslO
A8G1J0	reviewed	HSLO_SHESH	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Ssed_4361	Shewanella sediminis (strain HAW-EB3)	286	hslO
A8G434	reviewed	HSLO_PROM2	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO P9215_07501	Prochlorococcus marinus (strain MIT 9215)	300	hslO
B1IMV8	reviewed	HSLO_CLOBK	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLD_1393	Clostridium botulinum (strain Okra / Type B1)	296	hslO
B1LHJ8	reviewed	HSLO_ECOSM	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO EcSMS35_3679	Escherichia coli (strain SMS-3-5 / SECEC)	292	hslO
B2TS64	reviewed	HSLO_CLOBB	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLL_A2482	Clostridium botulinum (strain Eklund 17B / Type B)	295	hslO
B3GY94	reviewed	HSLO_ACTP7	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO APP7_1366	Actinobacillus pleuropneumoniae serotype 7 (strain AP76)	296	hslO
B7MDM6	reviewed	HSLO_ECO45	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO ECS88_3787	Escherichia coli O45:K1 (strain S88 / ExPEC)	292	hslO
B7NMG4	reviewed	HSLO_ECO7I	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO ECIAI39_3879	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	292	hslO
B8GYL6	reviewed	HSLO_CAUVN	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CCNA_02324	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	302	hslO
B8HMN5	reviewed	HSLO_CYAP4	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Cyan7425_1272	Cyanothece sp. (strain PCC 7425 / ATCC 29141)	300	hslO
B8I894	reviewed	HSLO_RUMCH	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Ccel_2900	Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) (Clostridium cellulolyticum)	292	hslO
C0MAF0	reviewed	HSLO_STRE4	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SEQ_2120	Streptococcus equi subsp. equi (strain 4047)	290	hslO
C0MFZ1	reviewed	HSLO_STRS7	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SZO_18350	Streptococcus equi subsp. zooepidemicus (strain H70)	290	hslO
C5BLL7	reviewed	HSLO_TERTT	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO TERTU_0239	Teredinibacter turnerae (strain ATCC 39867 / T7901)	290	hslO
C6DGE7	reviewed	HSLO_PECCP	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO PC1_3895	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	289	hslO
P58097	reviewed	HSLO_CAUVC	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CC_2241	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	302	hslO
Q02WK6	reviewed	HSLO_LACLS	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO LACR_2209	Lactococcus lactis subsp. cremoris (strain SK11)	288	hslO
Q15ZC9	reviewed	HSLO_PSEA6	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Patl_0227	Pseudoalteromonas atlantica (strain T6c / ATCC BAA-1087)	297	hslO
Q1JJ01	reviewed	HSLO_STRPD	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO MGAS10270_Spy0107	Streptococcus pyogenes serotype M2 (strain MGAS10270)	290	hslO
Q2SPF8	reviewed	HSLO_HAHCH	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO HCH_00562	Hahella chejuensis (strain KCTC 2396)	285	hslO
Q5XE74	reviewed	HSLO_STRP6	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO M6_Spy0154	Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394)	290	hslO
Q8DDS7	reviewed	HSLO_VIBVU	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO VV1_0880	Vibrio vulnificus (strain CMCP6)	291	hslO
A1VTA5	reviewed	HTPG_POLNA	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Pnap_3587	Polaromonas naphthalenivorans (strain CJ2)	629	htpG
Q07GW8	reviewed	HTPG_RHOP5	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG RPE_4897	Rhodopseudomonas palustris (strain BisA53)	620	htpG
Q4FQZ1	reviewed	HTPG_PSYA2	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Psyc_1719	Psychrobacter arcticus (strain DSM 17307 / VKM B-2377 / 273-4)	656	htpG
O33012	reviewed	HTPG_MYCLE	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG ML1623 MLCB250.19c	Mycobacterium leprae (strain TN)	656	htpG
B0UN89	reviewed	HTPG_METS4	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG M446_0044	Methylobacterium sp. (strain 4-46)	611	htpG
B8IU50	reviewed	HTPG_METNO	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Mnod_0044	Methylobacterium nodulans (strain LMG 21967 / CNCM I-2342 / ORS 2060)	611	htpG
P0C938	reviewed	HTPG_PORGI	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG PG_0045	Porphyromonas gingivalis (strain ATCC BAA-308 / W83)	684	htpG
Q12FW8	reviewed	HTPG_POLSJ	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Bpro_0614	Polaromonas sp. (strain JS666 / ATCC BAA-500)	626	htpG
Q20WN5	reviewed	HTPG_RHOPB	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG RPC_4929	Rhodopseudomonas palustris (strain BisB18)	620	htpG
Q2IQY5	reviewed	HTPG_RHOP2	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG RPB_4692	Rhodopseudomonas palustris (strain HaA2)	628	htpG
Q2JZH2	reviewed	HTPG_RHIEC	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG RHE_PF00122	Rhizobium etli (strain CFN 42 / ATCC 51251)	630	htpG
A0KRH3	reviewed	HSLO_SHESA	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Shewana3_0148	Shewanella sp. (strain ANA-3)	286	hslO
A2BVY6	reviewed	HSLO_PROM5	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO P9515_07381	Prochlorococcus marinus (strain MIT 9515)	300	hslO
A2C1C0	reviewed	HSLO_PROM1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO NATL1_07221	Prochlorococcus marinus (strain NATL1A)	299	hslO
A3DAB1	reviewed	HSLO_SHEB5	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Sbal_4209	Shewanella baltica (strain OS155 / ATCC BAA-1091)	286	hslO
A6VDW9	reviewed	HSLO_PSEA7	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO PSPA7_5937	Pseudomonas aeruginosa (strain PA7)	297	hslO
A7FNU7	reviewed	HSLO_YERP3	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO YpsIP31758_3977	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	293	hslO
B1L0U2	reviewed	HSLO_CLOBM	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CLK_2540	Clostridium botulinum (strain Loch Maree / Type A3)	296	hslO
B7N133	reviewed	HSLO_ECO81	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO ECED1_4060	Escherichia coli O81 (strain ED1a)	292	hslO
B7NE05	reviewed	HSLO_ECOLU	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO ECUMN_3859	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	292	hslO
B7V3U0	reviewed	HSLO_PSEA8	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO PLES_55871	Pseudomonas aeruginosa (strain LESB58)	297	hslO
C5BGR8	reviewed	HSLO_EDWI9	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO NT01EI_3637	Edwardsiella ictaluri (strain 93-146)	293	hslO
Q089V0	reviewed	HSLO_SHEFN	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO Sfri_0102	Shewanella frigidimarina (strain NCIMB 400)	286	hslO
Q0I534	reviewed	HSLO_HISS1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO HS_1648	Histophilus somni (strain 129Pt) (Haemophilus somnus)	286	hslO
