Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q6DER6	reviewed	H2AZL_XENTR	Histone H2A.Z-like (H2A.Zl)	h2a.zl TGas044m04.1 TGas104o01.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	128	h2a.zl
Q6GM74	reviewed	H2AV_XENLA	Histone H2A.V (H2A.F/Z)	h2az2	Xenopus laevis (African clawed frog)	128	h2az2
Q84UI6	reviewed	EZ1_ORYSI	Histone-lysine N-methyltransferase EZ1 (OsiEZ1) (EC 2.1.1.356)	EZ1 SET1	Oryza sativa subsp. indica (Rice)	895	EZ1
P68951	reviewed	NP_ADE05	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Human adenovirus C serotype 5 (HAdV-5) (Human adenovirus 5)	198	L2
P68964	reviewed	NP_ADECR	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Canine adenovirus serotype 1 (strain RI261) (CAdV-1) (Canine adenovirus 1 (strain RI261))	132	L2
P87558	reviewed	NP_ADECT	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Canine adenovirus serotype 2 (strain Toronto A 26-61) (CAdV-2) (Canine adenovirus 2 (strain Toronto A 26-61))	134	L2
Q89707	reviewed	NP_ADEG1	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]		Fowl adenovirus A serotype 1 (strain CELO / Phelps) (FAdV-1) (Avian adenovirus gal1 (strain Phelps))	72	
O10440	reviewed	NP_ADEM1	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Murine adenovirus A serotype 1 (MAdV-1) (Murine adenovirus 1)	199	L2
Q89532	reviewed	NP_ADE40	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Human adenovirus F serotype 40 (HAdV-40) (Human adenovirus 40)	185	L2
Q8JN70	reviewed	NP_ADES1	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Snake adenovirus serotype 1 (SnAdV-1)	115	L2
Q96624	reviewed	NP_ADEB2	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Bovine adenovirus 2 (BAdV-2) (Mastadenovirus bos2)	183	L2
P68965	reviewed	NP_ADECU	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Canine adenovirus serotype 1 (strain Utrecht) (CAdV-1) (Canine adenovirus 1 (strain Utrecht))	132	L2
Q65951	reviewed	NP_ADECC	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2	Canine adenovirus serotype 1 (strain CLL) (CAdV-1) (Canine adenovirus 1 (strain CLL))	132	L2
Q96831	reviewed	NP_ADE04	Pre-histone-like nucleoprotein (Pre-core protein VII) (pVII) [Cleaved into: Histone-like nucleoprotein (NP) (Core protein VII)]	L2 PVII	Human adenovirus E serotype 4 (HAdV-4) (Human adenovirus 4)	193	L2
C6KTD2	reviewed	SET1_PLAF7	Putative histone-lysine N-methyltransferase 1 (PfSET1) (EC 2.1.1.-)	SET1 PFF1440w	Plasmodium falciparum (isolate 3D7)	6753	SET1
Q46397	reviewed	HCT2_CHLT2	Histone H1-like protein HC2 (HC2 nucleoprotein)	hctB hct2 CTL0302	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	221	hctB
Q28Z18	reviewed	SETB1_DROPS	Histone-lysine N-methyltransferase eggless (EC 2.1.1.355) (SETDB1 homolog)	egg GA30484	Drosophila pseudoobscura pseudoobscura (Fruit fly)	1254	egg
Q5ZIZ2	reviewed	SMYD5_CHICK	Histone-lysine N-trimethyltransferase SMYD5 (EC 2.1.1.372) (SET and MYND domain-containing protein 5) ([histone H4]-lysine20 N-trimethyltransferase SMYD5)	SMYD5 RCJMB04_22j23	Gallus gallus (Chicken)	420	SMYD5
Q6GPQ4	reviewed	SMYD5_XENLA	Histone-lysine N-trimethyltransferase SMYD5 (EC 2.1.1.372) (SET and MYND domain-containing protein 5) ([histone H4]-lysine20 N-trimethyltransferase SMYD5)	smyd5	Xenopus laevis (African clawed frog)	421	smyd5
B4FT40	reviewed	SMH2_MAIZE	Single myb histone 2 (Protein SINGLE MYB HISTONE2)	SMH2	Zea mays (Maize)	298	SMH2
P35298	reviewed	PRM2_MACNE	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Macaca nemestrina (Pig-tailed macaque)	103	PRM2
P61253	reviewed	PRM2_MACFU	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Macaca fuscata fuscata (Japanese macaque)	103	PRM2
Q4PBU8	reviewed	ASF1_USTMA	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 UMAG_02415	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	174	ASF1
Q6BQ34	reviewed	FBRL_DEBHA	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	NOP1 DEHA2E08712g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	329	NOP1
Q6FN88	reviewed	FBRL_CANGA	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	NOP1 CAGL0K01859g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	323	NOP1
Q6WLH3	reviewed	SMH5_MAIZE	Single myb histone 5 (Protein SINGLE MYB HISTONE5)	SMH5	Zea mays (Maize)	286	SMH5
Q9GKM0	reviewed	PRM2_ERYPA	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Erythrocebus patas (Red guenon) (Cercopithecus patas)	103	PRM2
C0HIA3	reviewed	SMH6_MAIZE	Single myb histone 6 (Protein SINGLE MYB HISTONE6)	SMH6	Zea mays (Maize)	317	SMH6
P0CM26	reviewed	ASF1_CRYNJ	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CNA00750	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	206	ASF1
P35314	reviewed	PRM2_HYLLA	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Hylobates lar (Lar gibbon) (White-handed gibbon)	102	PRM2
Q27200	reviewed	FBRL_TETTH	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	FIB	Tetrahymena thermophila	294	FIB
Q28337	reviewed	PRM2_CALJA	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Callithrix jacchus (White-tufted-ear marmoset)	104	PRM2
Q6CI62	reviewed	ASF1_YARLI	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 YALI0A01375g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	265	ASF1
Q759F6	reviewed	ASF1_EREGS	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 ADR320C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	276	ASF1
Q9GKM1	reviewed	PRM2_SEMEN	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Semnopithecus entellus (Northern plains gray langur) (Presbytis entellus)	103	PRM2
P0CM27	reviewed	ASF1_CRYNB	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CNBA0730	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	208	ASF1
P19757	reviewed	PRM2_PIG	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Sus scrofa (Pig)	92	PRM2
P50484	reviewed	HMTB_METTH	DNA-binding protein HMt-2 (Archaeal histone A)	hmtB MTH_254	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	67	hmtB
Q2UKV7	reviewed	ASF1_ASPOR	Histone chaperone asf1 (Anti-silencing function protein 1)	asf1 AO090003000656	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	285	asf1
Q59MV1	reviewed	ASF1_CANAL	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CAALFM_CR07860CA CaO19.11200 CaO19.3715	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	247	ASF1
Q6WLH4	reviewed	SMH3_MAIZE	Single myb histone 3 (Protein SINGLE MYB HISTONE3)	SMH3 ZEAMMB73_537819	Zea mays (Maize)	285	SMH3
P35300	reviewed	PRM2_PANTR	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Pan troglodytes (Chimpanzee)	102	PRM2
P35312	reviewed	PRM2_ALOSE	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Alouatta seniculus (Red howler monkey)	100	PRM2
Q6FL84	reviewed	ASF1_CANGA	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CAGL0L05412g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	305	ASF1
Q756P0	reviewed	FBRL_EREGS	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	NOP1 AER214C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	326	NOP1
Q8I1F4	reviewed	FBRL_DROER	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	Fib GG20072	Drosophila erecta (Fruit fly)	345	Fib
Q91VB3	reviewed	PRM2_RATTU	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	Prm2	Rattus tunneyi (Tunney's rat) (Pale field rat)	105	Prm2
Q91VE1	reviewed	PRM2_RATFU	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	Prm2	Rattus fuscipes (Bush rat)	105	Prm2
Q9HE26	reviewed	FBRL_NEUCR	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	nop-1 B9B15.180 NCU03702	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	323	nop-1
P35297	reviewed	PRM2_MACMU	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Macaca mulatta (Rhesus macaque)	102	PRM2
P35299	reviewed	PRM2_PANPA	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Pan paniscus (Pygmy chimpanzee) (Bonobo)	102	PRM2
P35301	reviewed	PRM2_PONPY	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Pongo pygmaeus (Bornean orangutan)	102	PRM2
P35313	reviewed	PRM2_GORGO	Protamine-2 (Sperm histone P2) (Sperm protamine P2)	PRM2	Gorilla gorilla gorilla (Western lowland gorilla)	102	PRM2
P35549	reviewed	FBRL_LEIMA	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)		Leishmania major	297	
P40625	reviewed	HMG_TETPY	High mobility group protein (Non-histone chromosomal protein)	HMG	Tetrahymena pyriformis	99	HMG
Q24957	reviewed	FBRL_GIAIN	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)		Giardia intestinalis (Giardia lamblia)	327	
Q4WXX5	reviewed	ASF1_ASPFU	Histone chaperone asf1 (Anti-silencing function protein 1)	asf1 AFUA_3G11030	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	282	asf1
Q8SR42	reviewed	FBRL_ENCCU	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)	NOP1 ECU10_0820	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	291	NOP1
A6ZRN4	reviewed	RT106_YEAS7	Histone chaperone RTT106 (Regulator of Ty1 transposition protein 106)	RTT106 SCY_4595	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	455	RTT106
Q2TZH4	reviewed	SET9_ASPOR	Histone-lysine N-methyltransferase set9 (EC 2.1.1.372) (SET domain protein 9)	set9 AO090011000851	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	625	set9
Q5AZY3	reviewed	SET9_EMENI	Histone-lysine N-methyltransferase set9 (EC 2.1.1.372) (SET domain protein 9)	set9 AN6147	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	641	set9
Q6C519	reviewed	SET9_YARLI	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.372) (SET domain protein 9)	SET9 YALI0E21802g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	866	SET9
Q4X1W8	reviewed	SET9_ASPFU	Histone-lysine N-methyltransferase set9 (EC 2.1.1.372) (SET domain protein 9)	set9 AFUA_2G08510	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	622	set9
P23922	reviewed	HBP1A_WHEAT	Transcription factor HBP-1a (Histone-specific transcription factor HBP1)		Triticum aestivum (Wheat)	349	
P50483	reviewed	HMT1_METTH	DNA-binding protein HMt-1.1 (Archaeal histone A1)	hmtA1 hmtA MTH_821	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	68	hmtA1
Q0U3A4	reviewed	SET9_PHANO	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.372) (SET domain protein 9)	SET9 SNOG_13760	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	662	SET9
O61016	reviewed	KAP1_CRIFA	Kinetoplast-associated protein 1 (Histone H1-like protein p21)	KAP4	Crithidia fasciculata	151	KAP4
Q0C9E6	reviewed	SET9_ASPTN	Histone-lysine N-methyltransferase set9 (EC 2.1.1.372) (SET domain protein 9)	set9 ATEG_09688	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	629	set9
Q1E9C0	reviewed	SET9_COCIM	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.372) (SET domain protein 9)	SET9 CIMG_00843	Coccidioides immitis (strain RS) (Valley fever fungus)	624	SET9
Q2H8D5	reviewed	SET9_CHAGB	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.372) (SET domain protein 9)	SET9 CHGG_03519	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus)	734	SET9
Q4I8C9	reviewed	SET9_GIBZE	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.372) (SET domain protein 9)	SET9 FGRAMPH1_01T22513 FGRRES_06529_M FGSG_06529	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	662	SET9
Q6INA9	reviewed	SETB1_XENLA	Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.366) (SET domain bifurcated 1)	setdb1	Xenopus laevis (African clawed frog)	1269	setdb1
Q7S1X9	reviewed	ASF1_NEUCR	Histone chaperone asf-1 (Anti-silencing function protein 1)	asf-1 NCU09436	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	271	asf-1
Q8IS98	reviewed	KAP3_CRIFA	kinetoplast-associated protein 3 (Histone H1-like protein p17)	KAP3	Crithidia fasciculata	134	KAP3
P18818	reviewed	HNS_PROVU	DNA-binding protein H-NS (Histone-like protein HLP-II)	hns hnsA	Proteus vulgaris	134	hns
P18955	reviewed	HNS_SERMA	DNA-binding protein H-NS (Histone-like protein HLP-II)	hns hnsA	Serratia marcescens	135	hns
Q5M7K4	reviewed	RBBP4_XENTR	Histone-binding protein RBBP4 (Retinoblastoma-binding protein 4) (RBBP-4)	rbbp4	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	425	rbbp4
Q66J90	reviewed	SET1B_XENLA	Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.354) (SET domain-containing protein 1B)	setd1b	Xenopus laevis (African clawed frog)	1938	setd1b
Q758V8	reviewed	HDA3_EREGS	HDA1 complex subunit 3 (Histone deacetylase complex 1 subunit 3)	HDA3 AEL270W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	637	HDA3
Q8S4P4	reviewed	EZ3_MAIZE	Histone-lysine N-methyltransferase EZ3 (EC 2.1.1.356) (Enhancer of zeste protein 3)	EZ3 MEZ3	Zea mays (Maize)	895	EZ3
Q28D84	reviewed	EZH2_XENTR	Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.356) (Enhancer of zeste homolog 2)	ezh2 TGas092f05.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	748	ezh2
Q5F3P8	reviewed	SET1B_CHICK	Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.354) (SET domain-containing protein 1B)	SETD1B RCJMB04_10j6	Gallus gallus (Chicken)	2008	SETD1B
Q4QQN5	reviewed	SETD7_XENTR	Histone-lysine N-methyltransferase SETD7 (EC 2.1.1.364) (SET domain-containing protein 7)	setd7	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	366	setd7
Q7Z0G7	reviewed	SETD7_HALRO	Histone-lysine N-methyltransferase SETD7 (EC 2.1.1.364) (SET domain-containing protein 7)	setd7	Halocynthia roretzi (Sea squirt) (Cynthia roretzi)	386	setd7
Q8S4P6	reviewed	EZ1_MAIZE	Histone-lysine N-methyltransferase EZ1 (EC 2.1.1.356) (Enhancer of zeste protein 1)	EZ1 MEZ1	Zea mays (Maize)	931	EZ1
A2YPT7	reviewed	CARM1_ORYSI	Probable histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Protein arginine N-methyltransferase 4)	CARM1 PRMT4 OsI_27289	Oryza sativa subsp. indica (Rice)	528	CARM1
Q08D57	reviewed	SET1B_XENTR	Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.354) (SET domain-containing protein 1B)	setd1b	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	1956	setd1b
Q5RDS6	reviewed	EZH1_PONAB	Histone-lysine N-methyltransferase EZH1 (EC 2.1.1.356) (Enhancer of zeste homolog 1)	EZH1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	747	EZH1
Q75EZ7	reviewed	HDA2_EREGS	HDA1 complex subunit 2 (Histone deacetylase complex 1 subunit 2)	HDA2 AAL069C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	665	HDA2
Q8S4P5	reviewed	EZ2_MAIZE	Histone-lysine N-methyltransferase EZ2 (EC 2.1.1.356) (Enhancer of zeste protein 2)	EZ2 MEZ2	Zea mays (Maize)	894	EZ2
Q569M3	reviewed	CENPA_XENLA	Histone H3-like centromeric protein A (Centromere protein A) (CENP-A)	cenpa	Xenopus laevis (African clawed frog)	150	cenpa
Q6CER9	reviewed	CENPA_YARLI	Histone H3-like centromeric protein CSE4 (CENP-A homolog) (CENPA homolog)	CSE4 YALI0B13508g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	150	CSE4
Q7RXR3	reviewed	CENPA_NEUCR	Histone H3-like centromeric protein hH3v (CENP-A homolog) (CENPA homolog)	hH3v cse4 NCU00145	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	155	hH3v
Q874J6	reviewed	CENPA_CANGA	Histone H3-like centromeric protein CSE4 (CENP-A homolog) (CENPA homolog)	CSE4 CAGL0M13145g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	240	CSE4
P41228	reviewed	KDM5C_CRIGR	Lysine-specific demethylase 5C (EC 1.14.11.67) (Histone demethylase JARID1C) (Jumonji/ARID domain-containing protein 1C) (Protein SmcX) (Protein Xe169) ([histone H3]-trimethyl-L-lysine(4) demethylase 5C)	KDM5C JARID1C SMCX XE169	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	180	KDM5C
A8WTV9	reviewed	SUV42_CAEBR	Histone-lysine N-methyltransferase Suv4-20 (EC 2.1.1.362) (SET domain-containing protein 4)	set-4 CBG02629	Caenorhabditis briggsae	326	set-4
Q0MXD1	reviewed	CENPA_MILFA	Histone H3-like centromeric protein CSE4 (CENP-A homolog) (CENPA homolog)	CSE4	Millerozyma farinosa (Yeast) (Pichia farinosa)	158	CSE4
Q297V5	reviewed	KMT5A_DROPS	Histone-lysine N-methyltransferase Set8 (EC 2.1.1.361) (PR/SET domain-containing protein 07)	Set8 PR-Set7 GA17259	Drosophila pseudoobscura pseudoobscura (Fruit fly)	691	Set8
Q0MXD0	reviewed	CENPA_KAZSE	Histone H3-like centromeric protein CSE4 (CENP-A homolog) (CENPA homolog)	CSE4	Kazachstania servazzii (Yeast) (Saccharomyces servazzii)	293	CSE4
Q28I31	reviewed	CENPA_XENTR	Histone H3-like centromeric protein A (Centromere protein A) (CENP-A)	cenpa TEgg036k02.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	150	cenpa
Q4V863	reviewed	EZH2B_XENLA	Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.356) (Enhancer of zeste homolog 2-B)	ezh2-b	Xenopus laevis (African clawed frog)	748	ezh2-b
Q9TY84	reviewed	KAP22_CRIFA	kinetoplast-associated protein 2-2 (Histone H1-like protein p18-2)	KAP2-2	Crithidia fasciculata	130	KAP2-2
P40626	reviewed	HMGB_TETTH	High mobility group protein B (Non-histone chromosomal protein LG-2)		Tetrahymena thermophila	143	
Q0MTC0	reviewed	CENPA_KLUMA	Histone H3-like centromeric protein CSE4 (CENP-A homolog) (CENPA homolog)	CSE4	Kluyveromyces marxianus (Yeast) (Candida kefyr)	192	CSE4
Q9TY83	reviewed	KAP21_CRIFA	kinetoplast-associated protein 2-1 (Histone H1-like protein p18-1)	KAP2-1	Crithidia fasciculata	130	KAP2-1
Q6B4Z3	reviewed	UTY_PANTR	Histone demethylase UTY (EC 1.14.11.68) (Ubiquitously transcribed TPR protein on the Y chromosome) (Ubiquitously transcribed Y chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase UTY)	UTY KDM6C	Pan troglodytes (Chimpanzee)	1079	UTY
A8XI75	reviewed	SET23_CAEBR	Probable histone-lysine N-methyltransferase set-23 (EC 2.1.1.-) (SET-domain containing protein 23)	set-23 CBG13569	Caenorhabditis briggsae	241	set-23
B3MSI4	reviewed	NO66_DROAN	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GF20792	Drosophila ananassae (Fruit fly)	843	
B4GUZ2	reviewed	NO66_DROPE	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GL12933	Drosophila persimilis (Fruit fly)	687	
B4I100	reviewed	NO66_DROSE	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GM12339	Drosophila sechellia (Fruit fly)	655	
P33294	reviewed	SIR2_KLULA	NAD-dependent histone deacetylase SIR2 (EC 2.3.1.286) (Regulatory protein SIR2) (Silent information regulator 2)	SIR2 KLLA0F14663g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	670	SIR2
B0WMG3	reviewed	NO66_CULQU	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	CPIJ008401	Culex quinquefasciatus (Southern house mosquito) (Culex pungens)	648	
B3NU20	reviewed	NO66_DROER	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GG18702	Drosophila erecta (Fruit fly)	657	
B5DUH6	reviewed	NO66_DROPS	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GA27866	Drosophila pseudoobscura pseudoobscura (Fruit fly)	946	
C3XRY1	reviewed	NO66_BRAFL	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	BRAFLDRAFT_123918	Branchiostoma floridae (Florida lancelet) (Amphioxus)	607	
A8QFQ3	reviewed	NO66_BRUMA	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	Bm1_53875	Brugia malayi (Filarial nematode worm)	710	
B4M7P8	reviewed	NO66_DROVI	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GJ17031	Drosophila virilis (Fruit fly)	907	
B4JMQ2	reviewed	NO66_DROGR	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GH24285	Drosophila grimshawi (Hawaiian fruit fly) (Idiomyia grimshawi)	723	
B4L6Q5	reviewed	NO66_DROMO	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GI16410	Drosophila mojavensis (Fruit fly)	888	
B4NP88	reviewed	NO66_DROWI	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GK15670	Drosophila willistoni (Fruit fly)	767	
B4Q068	reviewed	NO66_DROYA	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GE16340	Drosophila yakuba (Fruit fly)	683	
B4R4H1	reviewed	NO66_DROSI	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GD16684	Drosophila simulans (Fruit fly)	847	
