Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q02P14	reviewed	EFP_PSEAB	Elongation factor P (EF-P)	efp PA14_27210	Pseudomonas aeruginosa (strain UCBPP-PA14)	188	efp
Q030U0	reviewed	EFP_LACLS	Elongation factor P (EF-P)	efp LACR_0720	Lactococcus lactis subsp. cremoris (strain SK11)	185	efp
Q03MW6	reviewed	EFTS_STRTD	Elongation factor Ts (EF-Ts)	tsf STER_0106	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	346	tsf
Q04HW4	reviewed	EFTS_STRP2	Elongation factor Ts (EF-Ts)	tsf SPD_2041	Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466)	346	tsf
Q053N4	reviewed	EFTS_LEPBL	Elongation factor Ts (EF-Ts)	tsf LBL_0920	Leptospira borgpetersenii serovar Hardjo-bovis (strain L550)	199	tsf
Q082R1	reviewed	EFP_SHEFN	Elongation factor P (EF-P)	efp Sfri_1908	Shewanella frigidimarina (strain NCIMB 400)	186	efp
Q0A7I1	reviewed	EFTS_ALKEH	Elongation factor Ts (EF-Ts)	tsf Mlg_1862	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	292	tsf
Q0AAU9	reviewed	EFP_ALKEH	Elongation factor P (EF-P)	efp Mlg_0684	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	189	efp
Q0BNS9	reviewed	EFG_FRATO	Elongation factor G (EF-G)	fusA FTH_0229	Francisella tularensis subsp. holarctica (strain OSU18)	704	fusA
Q0BNT8	reviewed	EFTS_FRATO	Elongation factor Ts (EF-Ts)	tsf FTH_0220	Francisella tularensis subsp. holarctica (strain OSU18)	289	tsf
Q0BSG5	reviewed	EFG_GRABC	Elongation factor G (EF-G)	fusA GbCGDNIH1_1339	Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1)	693	fusA
Q0HIK6	reviewed	EFP_SHESM	Elongation factor P (EF-P)	efp Shewmr4_2038	Shewanella sp. (strain MR-4)	186	efp
Q0I457	reviewed	EFTS_HISS1	Elongation factor Ts (EF-Ts)	tsf HS_1089	Histophilus somni (strain 129Pt) (Haemophilus somnus)	283	tsf
Q0I4U4	reviewed	EFP_HISS1	Elongation factor P (EF-P)	efp HS_1289	Histophilus somni (strain 129Pt) (Haemophilus somnus)	188	efp
Q0I537	reviewed	EFG_HISS1	Elongation factor G (EF-G)	fusA HS_1645	Histophilus somni (strain 129Pt) (Haemophilus somnus)	700	fusA
Q0IE51	reviewed	EFP_SYNS3	Elongation factor P (EF-P)	efp sync_0032	Synechococcus sp. (strain CC9311)	187	efp
Q0K8N9	reviewed	EFP_CUPNH	Elongation factor P (EF-P)	efp H16_A2549	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	186	efp
Q0S0M7	reviewed	EFP_RHOJR	Elongation factor P (EF-P)	efp RHA1_ro07145	Rhodococcus jostii (strain RHA1)	187	efp
Q0SXD0	reviewed	EFP_SHIF8	Elongation factor P (EF-P)	efp SFV_4305	Shigella flexneri serotype 5b (strain 8401)	188	efp
Q0T839	reviewed	EFTS_SHIF8	Elongation factor Ts (EF-Ts)	tsf SFV_0153	Shigella flexneri serotype 5b (strain 8401)	283	tsf
Q0TLG3	reviewed	EFTS_ECOL5	Elongation factor Ts (EF-Ts)	tsf ECP_0178	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	283	tsf
Q0TMP3	reviewed	EFG_CLOP1	Elongation factor G (EF-G)	fusA CPF_2717	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	688	fusA
Q11DG9	reviewed	EFP_CHESB	Elongation factor P (EF-P)	efp Meso_3184	Chelativorans sp. (strain BNC1)	187	efp
Q12A32	reviewed	EFTS_POLSJ	Elongation factor Ts (EF-Ts)	tsf Bpro_2694	Polaromonas sp. (strain JS666 / ATCC BAA-500)	304	tsf
Q12NY6	reviewed	EFTS_SHEDO	Elongation factor Ts (EF-Ts)	tsf Sden_1555	Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013)	283	tsf
Q136A5	reviewed	EFTS_RHOPS	Elongation factor Ts (EF-Ts)	tsf RPD_2856	Rhodopseudomonas palustris (strain BisB5)	308	tsf
Q160Y3	reviewed	EFG_ROSDO	Elongation factor G (EF-G)	fusA RD1_4013	Roseobacter denitrificans (strain ATCC 33942 / OCh 114) (Erythrobacter sp. (strain OCh 114)) (Roseobacter denitrificans)	705	fusA
Q18CF4	reviewed	EFG_CLOD6	Elongation factor G (EF-G)	fusA CD630_00700	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	688	fusA
Q1B9G8	reviewed	EFP_MYCSS	Elongation factor P (EF-P)	efp Mmcs_2358	Mycobacterium sp. (strain MCS)	187	efp
Q1BDD4	reviewed	EFG_MYCSS	Elongation factor G (EF-G)	fusA Mmcs_0986	Mycobacterium sp. (strain MCS)	701	fusA
Q1C2U0	reviewed	EFG_YERPA	Elongation factor G (EF-G)	fusA YPA_3270	Yersinia pestis bv. Antiqua (strain Antiqua)	702	fusA
Q1CAN4	reviewed	EFTS_YERPA	Elongation factor Ts (EF-Ts)	tsf YPA_0520	Yersinia pestis bv. Antiqua (strain Antiqua)	285	tsf
Q1GHC2	reviewed	EFTS_RUEST	Elongation factor Ts (EF-Ts)	tsf TM1040_1211	Ruegeria sp. (strain TM1040) (Silicibacter sp.)	291	tsf
Q1GK42	reviewed	EFG_RUEST	Elongation factor G (EF-G)	fusA TM1040_0241	Ruegeria sp. (strain TM1040) (Silicibacter sp.)	706	fusA
Q1GP97	reviewed	EFTU_SPHAL	Elongation factor Tu (EF-Tu)	tuf Sala_2820	Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) (Sphingomonas alaskensis)	397	tuf
Q1H0G4	reviewed	EFP_METFK	Elongation factor P (EF-P)	efp Mfla_1755	Methylobacillus flagellatus (strain KT / ATCC 51484 / DSM 6875)	185	efp
Q1H4P0	reviewed	EFG_METFK	Elongation factor G (EF-G)	fusA Mfla_0276	Methylobacillus flagellatus (strain KT / ATCC 51484 / DSM 6875)	697	fusA
Q1IX68	reviewed	EFG_DEIGD	Elongation factor G (EF-G)	fusA Dgeo_1871	Deinococcus geothermalis (strain DSM 11300 / AG-3a)	696	fusA
Q1LSP7	reviewed	EFP_BAUCH	Elongation factor P (EF-P)	efp BCI_0589	Baumannia cicadellinicola subsp. Homalodisca coagulata	189	efp
Q1LSV6	reviewed	EFTS_BAUCH	Elongation factor Ts (EF-Ts)	tsf BCI_0528	Baumannia cicadellinicola subsp. Homalodisca coagulata	280	tsf
Q1QDT0	reviewed	EFTS_PSYCK	Elongation factor Ts (EF-Ts)	tsf Pcryo_0390	Psychrobacter cryohalolentis (strain ATCC BAA-1226 / DSM 17306 / VKM B-2378 / K5)	294	tsf
Q1QN33	reviewed	EFG_NITHX	Elongation factor G (EF-G)	fusA Nham_1542	Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14)	690	fusA
Q1QUI0	reviewed	EFP_CHRSD	Elongation factor P (EF-P)	efp Csal_2531	Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11)	188	efp
Q1R3B2	reviewed	EFP_ECOUT	Elongation factor P (EF-P)	efp UTI89_C4745	Escherichia coli (strain UTI89 / UPEC)	188	efp
Q1WUL4	reviewed	EFTS_LIGS1	Elongation factor Ts (EF-Ts)	tsf LSL_0512	Ligilactobacillus salivarius (strain UCC118) (Lactobacillus salivarius)	291	tsf
Q21RV5	reviewed	EFG_ALBFT	Elongation factor G (EF-G)	fusA Rfer_3798	Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) (Rhodoferax ferrireducens)	700	fusA
Q21WY8	reviewed	EFTS_ALBFT	Elongation factor Ts (EF-Ts)	tsf Rfer_1990	Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) (Rhodoferax ferrireducens)	307	tsf
Q2FJ92	reviewed	EFTU_STAA3	Elongation factor Tu (EF-Tu)	tuf SAUSA300_0533	Staphylococcus aureus (strain USA300)	394	tuf
Q2FY41	reviewed	EFP_STAA8	Elongation factor P (EF-P)	efp SAOUHSC_01625	Staphylococcus aureus (strain NCTC 8325 / PS 47)	185	efp
Q2FZ23	reviewed	EFTS_STAA8	Elongation factor Ts (EF-Ts)	tsf SAOUHSC_01234	Staphylococcus aureus (strain NCTC 8325 / PS 47)	293	tsf
Q2G0N0	reviewed	EFTU_STAA8	Elongation factor Tu (EF-Tu)	tuf SAOUHSC_00530	Staphylococcus aureus (strain NCTC 8325 / PS 47)	394	tuf
Q2G8K9	reviewed	EFTS_NOVAD	Elongation factor Ts (EF-Ts)	tsf Saro_1370	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	308	tsf
Q2GCI5	reviewed	EFTS_NEOSM	Elongation factor Ts (EF-Ts)	tsf NSE_0947	Neorickettsia sennetsu (strain ATCC VR-367 / Miyayama) (Ehrlichia sennetsu)	290	tsf
Q2GD82	reviewed	EFG_NEOSM	Elongation factor G (EF-G)	fusA NSE_0687	Neorickettsia sennetsu (strain ATCC VR-367 / Miyayama) (Ehrlichia sennetsu)	692	fusA
Q2GFN5	reviewed	EFG_EHRCR	Elongation factor G (EF-G)	fusA ECH_0961	Ehrlichia chaffeensis (strain ATCC CRL-10679 / Arkansas)	690	fusA
Q2GGV3	reviewed	EFTS_EHRCR	Elongation factor Ts (EF-Ts)	tsf ECH_0515	Ehrlichia chaffeensis (strain ATCC CRL-10679 / Arkansas)	288	tsf
Q2GKG2	reviewed	EFP_ANAPZ	Elongation factor P (EF-P)	efp APH_0547	Anaplasma phagocytophilum (strain HZ)	188	efp
Q2IMM0	reviewed	EFTS_ANADE	Elongation factor Ts (EF-Ts)	tsf Adeh_0272	Anaeromyxobacter dehalogenans (strain 2CP-C)	219	tsf
Q2JFH9	reviewed	EFG_FRACC	Elongation factor G (EF-G)	fusA Francci3_0579	Frankia casuarinae (strain DSM 45818 / CECT 9043 / HFP020203 / CcI3)	698	fusA
Q2JQK3	reviewed	EFTS_SYNJA	Elongation factor Ts (EF-Ts)	tsf CYA_1639	Synechococcus sp. (strain JA-3-3Ab) (Cyanobacteria bacterium Yellowstone A-Prime)	282	tsf
Q2K8Y6	reviewed	EFTS_RHIEC	Elongation factor Ts (EF-Ts)	tsf RHE_CH01914	Rhizobium etli (strain CFN 42 / ATCC 51251)	308	tsf
Q2K9L9	reviewed	EFG_RHIEC	Elongation factor G (EF-G)	fusA RHE_CH01672	Rhizobium etli (strain CFN 42 / ATCC 51251)	699	fusA
Q2N9A7	reviewed	EFG_ERYLH	Elongation factor G (EF-G)	fusA ELI_08210	Erythrobacter litoralis (strain HTCC2594)	711	fusA
Q2NAZ6	reviewed	EFP_ERYLH	Elongation factor P (EF-P)	efp ELI_05265	Erythrobacter litoralis (strain HTCC2594)	187	efp
Q2NJ31	reviewed	EFP_AYWBP	Elongation factor P (EF-P)	efp AYWB_445	Aster yellows witches'-broom phytoplasma (strain AYWB)	189	efp
Q2SBA6	reviewed	EFP_HAHCH	Elongation factor P (EF-P)	efp HCH_05399	Hahella chejuensis (strain KCTC 2396)	190	efp
Q2SXS7	reviewed	EFP_BURTA	Elongation factor P (EF-P)	efp BTH_I1737	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CCUG 48851 / CIP 106301 / E264)	185	efp
Q30X13	reviewed	EFTU_OLEA2	Elongation factor Tu (EF-Tu)	tuf Dde_2989	Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20) (Desulfovibrio alaskensis)	397	tuf
Q30ZZ6	reviewed	EFP_OLEA2	Elongation factor P (EF-P)	efp Dde_1953	Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20) (Desulfovibrio alaskensis)	185	efp
Q31PV4	reviewed	EFG_SYNE7	Elongation factor G (EF-G)	fusA Synpcc7942_0885	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	694	fusA
Q32JT9	reviewed	EFTS_SHIDS	Elongation factor Ts (EF-Ts)	tsf SDY_0186	Shigella dysenteriae serotype 1 (strain Sd197)	283	tsf
Q38W65	reviewed	EFTS_LATSS	Elongation factor Ts (EF-Ts)	tsf LCA_1264	Latilactobacillus sakei subsp. sakei (strain 23K) (Lactobacillus sakei subsp. sakei)	291	tsf
Q39W87	reviewed	EFTS_GEOMG	Elongation factor Ts (EF-Ts)	tsf Gmet_1251	Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15)	216	tsf
Q3AAZ2	reviewed	EFP_CARHZ	Elongation factor P (EF-P)	efp CHY_1872	Carboxydothermus hydrogenoformans (strain ATCC BAA-161 / DSM 6008 / Z-2901)	185	efp
Q3ANM0	reviewed	EFP_SYNSC	Elongation factor P (EF-P)	efp Syncc9605_0033	Synechococcus sp. (strain CC9605)	187	efp
Q3APH0	reviewed	EFG_CHLCH	Elongation factor G (EF-G)	fusA Cag_1854	Chlorobium chlorochromatii (strain CaD3)	704	fusA
Q3APH1	reviewed	EFTU_CHLCH	Elongation factor Tu (EF-Tu)	tuf Cag_1853	Chlorobium chlorochromatii (strain CaD3)	393	tuf
Q3AW53	reviewed	EFTU_SYNS9	Elongation factor Tu (EF-Tu)	tuf Syncc9902_2022	Synechococcus sp. (strain CC9902)	399	tuf
Q3B0X4	reviewed	EFP_SYNS9	Elongation factor P (EF-P)	efp Syncc9902_0029	Synechococcus sp. (strain CC9902)	186	efp
Q3JQ86	reviewed	EFP_BURP1	Elongation factor P (EF-P)	efp BURPS1710b_2886	Burkholderia pseudomallei (strain 1710b)	185	efp
Q3K5Y5	reviewed	EFG_PSEPF	Elongation factor G (EF-G)	fusA Pfl01_5082	Pseudomonas fluorescens (strain Pf0-1)	701	fusA
Q3K918	reviewed	EFP_PSEPF	Elongation factor P (EF-P)	efp Pfl01_3999	Pseudomonas fluorescens (strain Pf0-1)	189	efp
Q3KL15	reviewed	EFTS_CHLTA	Elongation factor Ts (EF-Ts)	tsf CTA_0739	Chlamydia trachomatis serovar A (strain ATCC VR-571B / DSM 19440 / HAR-13)	282	tsf
Q3MDM4	reviewed	EFG_TRIV2	Elongation factor G (EF-G)	fusA Ava_1288	Trichormus variabilis (strain ATCC 29413 / PCC 7937) (Anabaena variabilis)	692	fusA
Q3SKH1	reviewed	EFP_THIDA	Elongation factor P (EF-P)	efp Tbd_0857	Thiobacillus denitrificans (strain ATCC 25259)	186	efp
Q3SRH3	reviewed	EFTS_NITWN	Elongation factor Ts (EF-Ts)	tsf Nwi_1858	Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255)	307	tsf
Q3SSW8	reviewed	EFTU_NITWN	Elongation factor Tu (EF-Tu)	tuf Nwi_1362	Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255)	396	tuf
Q3YWT2	reviewed	EFG_SHISS	Elongation factor G (EF-G)	fusA SSON_3470	Shigella sonnei (strain Ss046)	704	fusA
Q3Z5I8	reviewed	EFTS_SHISS	Elongation factor Ts (EF-Ts)	tsf SSON_0182	Shigella sonnei (strain Ss046)	283	tsf
Q45288	reviewed	EFP_CORGL	Elongation factor P (EF-P)	efp Cgl1619 cg1825	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	187	efp
Q46I36	reviewed	EFP_PROMT	Elongation factor P (EF-P)	efp PMN2A_1353	Prochlorococcus marinus (strain NATL2A)	187	efp
Q493W6	reviewed	EFP_BLOPB	Elongation factor P (EF-P)	efp BPEN_074	Blochmannia pennsylvanicus (strain BPEN)	188	efp
Q4A8T7	reviewed	EFG_MESH7	Elongation factor G (EF-G)	fusA MHP7448_0075	Mesomycoplasma hyopneumoniae (strain 7448) (Mycoplasma hyopneumoniae)	694	fusA
Q4A8V6	reviewed	EFTS_MESH7	Elongation factor Ts (EF-Ts)	tsf MHP7448_0056	Mesomycoplasma hyopneumoniae (strain 7448) (Mycoplasma hyopneumoniae)	303	tsf
Q4AAW7	reviewed	EFTS_MESHJ	Elongation factor Ts (EF-Ts)	tsf MHJ_0052	Mesomycoplasma hyopneumoniae (strain J / ATCC 25934 / NCTC 10110) (Mycoplasma hyopneumoniae)	303	tsf
Q4FN36	reviewed	EFP_PELUB	Elongation factor P (EF-P)	efp SAR11_0582	Pelagibacter ubique (strain HTCC1062)	186	efp
Q4FUT8	reviewed	EFTS_PSYA2	Elongation factor Ts (EF-Ts)	tsf Psyc_0351	Psychrobacter arcticus (strain DSM 17307 / VKM B-2377 / 273-4)	294	tsf
Q4URD6	reviewed	EFG_XANC8	Elongation factor G (EF-G)	fusA XC_3343	Xanthomonas campestris pv. campestris (strain 8004)	705	fusA
Q4ZMP2	reviewed	EFTU_PSEU2	Elongation factor Tu (EF-Tu)	tuf Psyr_4550	Pseudomonas syringae pv. syringae (strain B728a)	397	tuf
Q5E3E0	reviewed	EFTS_ALIF1	Elongation factor Ts (EF-Ts)	tsf VF_1961	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	281	tsf
Q5NHX9	reviewed	EFTS_FRATT	Elongation factor Ts (EF-Ts)	tsf FTT_0314	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	289	tsf
Q5NID9	reviewed	EFTU_FRATT	Elongation factor Tu (EF-Tu)	tuf FTT_0137	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	394	tuf
Q5P335	reviewed	EFG_AROAE	Elongation factor G (EF-G)	fusA AZOSEA21540 ebA3824	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	698	fusA
Q6YQV9	reviewed	EFG_ONYPE	Elongation factor G (EF-G)	fusA PAM_264	Onion yellows phytoplasma (strain OY-M)	688	fusA
Q72CI3	reviewed	EFG_DESVH	Elongation factor G (EF-G)	fusA DVU_1300	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	691	fusA
Q72U13	reviewed	EFTS_LEPIC	Elongation factor Ts (EF-Ts)	tsf LIC_10851	Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130)	199	tsf
Q732P3	reviewed	EFTS_BACC1	Elongation factor Ts (EF-Ts)	tsf BCE_3867	Bacillus cereus (strain ATCC 10987 / NRS 248)	295	tsf
Q73P31	reviewed	EFP_TREDE	Elongation factor P (EF-P)	efp TDE_0968	Treponema denticola (strain ATCC 35405 / DSM 14222 / CIP 103919 / JCM 8153 / KCTC 15104)	187	efp
Q73PN3	reviewed	EFTU_TREDE	Elongation factor Tu (EF-Tu)	tuf TDE_0765	Treponema denticola (strain ATCC 35405 / DSM 14222 / CIP 103919 / JCM 8153 / KCTC 15104)	395	tuf
Q74L90	reviewed	EFG_LACJO	Elongation factor G (EF-G)	fusA LJ_0337	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	698	fusA
Q7MX40	reviewed	EFTS_PORGI	Elongation factor Ts (EF-Ts)	tsf PG_0378	Porphyromonas gingivalis (strain ATCC BAA-308 / W83)	274	tsf
Q7TV13	reviewed	EFTS_PROMM	Elongation factor Ts (EF-Ts)	tsf PMT_0583	Prochlorococcus marinus (strain MIT 9313)	218	tsf
Q7V501	reviewed	EFG_PROMM	Elongation factor G (EF-G)	fusA PMT_1781	Prochlorococcus marinus (strain MIT 9313)	691	fusA
Q7VA05	reviewed	EFTU_PROMA	Elongation factor Tu (EF-Tu)	tuf Pro_1664	Prochlorococcus marinus (strain SARG / CCMP1375 / SS120)	399	tuf
Q7VH96	reviewed	EFTS_HELHP	Elongation factor Ts (EF-Ts)	tsf HH_1071	Helicobacter hepaticus (strain ATCC 51449 / 3B1)	355	tsf
Q7VJY4	reviewed	EFP_HELHP	Elongation factor P (EF-P)	efp HH_0108	Helicobacter hepaticus (strain ATCC 51449 / 3B1)	187	efp
Q822I4	reviewed	EFTU_CHLCV	Elongation factor Tu (EF-Tu)	tuf CCA_00698	Chlamydia caviae (strain ATCC VR-813 / DSM 19441 / 03DC25 / GPIC) (Chlamydophila caviae)	394	tuf
Q83AR4	reviewed	EFP_COXBU	Elongation factor P (EF-P)	efp CBU_1816	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	188	efp
Q83MV5	reviewed	EFTS_TROWT	Elongation factor Ts (EF-Ts)	tsf TWT_448	Tropheryma whipplei (strain Twist) (Whipple's bacillus)	273	tsf
Q886P2	reviewed	EFTS_PSESM	Elongation factor Ts (EF-Ts)	tsf PSPTO_1535	Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000)	287	tsf
Q889X4	reviewed	EFG_PSESM	Elongation factor G (EF-G)	fusA PSPTO_0623	Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000)	701	fusA
Q88XY8	reviewed	EFG_LACPL	Elongation factor G (EF-G)	fusA lp_1027	Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) (Lactobacillus plantarum)	698	fusA
Q894F6	reviewed	EFP_CLOTE	Elongation factor P (EF-P)	efp CTC_01591	Clostridium tetani (strain Massachusetts / E88)	185	efp
Q8CPG8	reviewed	EFTS_STAES	Elongation factor Ts (EF-Ts)	tsf SE_0933	Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)	292	tsf
Q8DBG0	reviewed	EFTS_VIBVU	Elongation factor Ts (EF-Ts)	tsf VV1_1860	Vibrio vulnificus (strain CMCP6)	280	tsf
Q8EXB9	reviewed	EFP_LEPIN	Elongation factor P (EF-P)	efp LB_294	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	188	efp
Q8K9S9	reviewed	EFTS_BUCAP	Elongation factor Ts (EF-Ts)	tsf BUsg_226	Buchnera aphidicola subsp. Schizaphis graminum (strain Sg)	267	tsf
Q8KAG9	reviewed	EFG_CHLTE	Elongation factor G (EF-G)	fusA-1 CT2192	Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) (Chlorobium tepidum)	704	fusA-1
Q8KTA8	reviewed	EFG_RICFE	Elongation factor G (EF-G)	fusA RF_1153	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)	699	fusA
Q8Y421	reviewed	EFG_LISMO	Elongation factor G (EF-G)	fusA fus lmo2654	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	695	fusA
Q9A3K4	reviewed	EFG_CAUVC	Elongation factor G (EF-G)	fusA CC_3200	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	692	fusA
Q9CDG1	reviewed	EFG_LACLA	Elongation factor G (EF-G)	fusA LL2260 L0368	Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)	709	fusA
Q9CHN6	reviewed	EFP_LACLA	Elongation factor P (EF-P)	efp LL0692 L0377	Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)	185	efp
Q9PA90	reviewed	EFG_XYLFA	Elongation factor G (EF-G)	fusA XF_2629	Xylella fastidiosa (strain 9a5c)	705	fusA
Q9PAD9	reviewed	EFTS_XYLFA	Elongation factor Ts (EF-Ts)	tsf XF_2579	Xylella fastidiosa (strain 9a5c)	292	tsf
Q9PPW7	reviewed	EFG_UREPA	Elongation factor G (EF-G)	fusA fus UU523	Ureaplasma parvum serovar 3 (strain ATCC 700970)	688	fusA
Q9X284	reviewed	EFP_THEMA	Elongation factor P (EF-P)	efp TM_1763	Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8)	185	efp
Q9ZK24	reviewed	EFG_HELPJ	Elongation factor G (EF-G)	fusA jhp_1118	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	692	fusA
Q9ZMQ5	reviewed	EFP_HELPJ	Elongation factor P (EF-P)	efp jhp_0163	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	187	efp
P54959	reviewed	EF1A_BLAHO	Elongation factor 1-alpha (EF-1-alpha)		Blastocystis hominis	434	
P84319	reviewed	EF1A_HELAL	Elongation factor 1-alpha (EF-1-alpha)		Heliocheilus albipunctella (Millet head miner)	413	
P90519	reviewed	EF1A_CRYPV	Elongation factor 1-alpha (EF-1-alpha)		Cryptosporidium parvum	435	
Q26487	reviewed	EF1A_SPOFR	Elongation factor 1-alpha (EF-1-alpha)		Spodoptera frugiperda (Fall armyworm)	413	
P27592	reviewed	EF1A_ONCVO	Elongation factor 1-alpha (EF-1-alpha)		Onchocerca volvulus	464	
P27634	reviewed	EF1A_RHYAM	Elongation factor 1-alpha (EF-1-alpha)		Rhynchosciara americana (Fungus gnat)	412	
P84316	reviewed	EF1A_HELZE	Elongation factor 1-alpha (EF-1-alpha)		Helicoverpa zea (Corn earworm moth) (Heliothis zea)	413	
P84318	reviewed	EF1A_HELGL	Elongation factor 1-alpha (EF-1-alpha)		Helicoverpa gelotopoeon	413	
P84322	reviewed	EF1A_ANIIF	Elongation factor 1-alpha (EF-1-alpha)		Anicla infecta (Green cutworm moth)	413	
P32192	reviewed	EF1D_ARTSA	Elongation factor 1-delta (EF-1-delta)		Artemia salina (Brine shrimp)	237	
P84315	reviewed	EF1A_HELVI	Elongation factor 1-alpha (EF-1-alpha)		Heliothis virescens (Tobacco budworm moth)	413	
P84321	reviewed	EF1A_ADIBE	Elongation factor 1-alpha (EF-1-alpha)		Adisura bella	413	
P84317	reviewed	EF1A_HELAM	Elongation factor 1-alpha (EF-1-alpha)		Helicoverpa armigera (Cotton bollworm) (Heliothis armigera)	413	
P81266	reviewed	EF1A_MICCR	Elongation factor 1-alpha (EF-1-alpha)		Microplitis croceipes (Braconid wasp)	15	
P84320	reviewed	EF1A_HELDI	Elongation factor 1-alpha (EF-1-alpha)		Heliocheilus discalis (Moth)	413	
Q9UHQ7	reviewed	TCAL9_HUMAN	Transcription elongation factor A protein-like 9 (TCEA-like protein 9) (Transcription elongation factor S-II protein-like 9) (WW domain-binding protein 5) (WBP-5)	TCEAL9 WBP5	Homo sapiens (Human)	104	TCEAL9
O68546	reviewed	GREA_RHILV	Transcription elongation factor GreA (Transcript cleavage factor GreA)	greA	Rhizobium leguminosarum bv. viciae	158	greA
Q0P3M7	reviewed	EFTU_OSTTA	Elongation factor Tu, chloroplastic (EF-Tu)	tufA OtCpg00250	Ostreococcus tauri	409	tufA
Q6B8R4	reviewed	EFTS_GRATL	Elongation factor Ts, chloroplastic (EF-Ts)	tsf Grc000140	Gracilaria tenuistipitata var. liui (Red alga)	208	tsf
P42936	reviewed	YG4D_YEAST	Putative elongation factor 1 gamma homolog	YGR201C G7727	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	225	
Q4HYQ4	reviewed	SPT6_GIBZE	Transcription elongation factor SPT6 (Chromatin elongation factor SPT6)	SPT6 FGRRES_09904 FGSG_09904	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	1408	SPT6
Q33451	reviewed	EFTU_EIMTE	Elongation factor Tu, apicoplast (EF-Tu)	tufA tuf	Eimeria tenella (Coccidian parasite)	403	tufA
