Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
B5Y242	reviewed	DNAK_KLEP3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK KPK_4742	Klebsiella pneumoniae (strain 342)	638	dnaK
B6J7U7	reviewed	DNAK_COXB1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CbuK_1153	Coxiella burnetii (strain CbuK_Q154) (Coxiella burnetii (strain Q154))	656	dnaK
B7IBK5	reviewed	DNAK_ACIB5	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK AB57_0048	Acinetobacter baumannii (strain AB0057)	646	dnaK
B8DRD6	reviewed	DNAK_DESVM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DvMF_2835	Desulfovibrio vulgaris (strain DSM 19637 / Miyazaki F)	639	dnaK
B8FGS3	reviewed	DNAK_DESAL	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Dalk_3615	Desulfatibacillum aliphaticivorans	639	dnaK
B9IY81	reviewed	DNAK_BACCQ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BCQ_4100	Bacillus cereus (strain Q1)	611	dnaK
B9JZ87	reviewed	DNAK_ALLAM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Avi_0306	Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4) (Agrobacterium vitis (strain S4))	638	dnaK
C0ZB48	reviewed	DNAK_BREBN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BBR47_20300	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)	609	dnaK
C1CCQ8	reviewed	DNAK_STRZJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SPJ_0483	Streptococcus pneumoniae (strain JJA)	607	dnaK
C1CQ18	reviewed	DNAK_STRZT	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SPT_0550	Streptococcus pneumoniae (strain Taiwan19F-14)	607	dnaK
C3LTA5	reviewed	DNAK_VIBCM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK VCM66_0812	Vibrio cholerae serotype O1 (strain M66-2)	635	dnaK
C3PMM7	reviewed	DNAK_RICAE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RAF_ORF0225	Rickettsia africae (strain ESF-5)	627	dnaK
C4Z1J4	reviewed	DNAK_LACE2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK EUBELI_01360	Lachnospira eligens (strain ATCC 27750 / DSM 3376 / VPI C15-48 / C15-B4) (Eubacterium eligens)	628	dnaK
G2K046	reviewed	DNAK_LISM4	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LMRG_00926	Listeria monocytogenes serotype 1/2a (strain 10403S)	613	dnaK
O69268	reviewed	DNAK_LYSSH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK	Lysinibacillus sphaericus (Bacillus sphaericus)	611	dnaK
P0A3J3	reviewed	DNAK_STRA5	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SAG0097	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	609	dnaK
P30721	reviewed	DNAK_CLOAB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CA_C1282	Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787)	615	dnaK
P59565	reviewed	DNAK_BUCBP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK bbp_142	Buchnera aphidicola subsp. Baizongia pistaciae (strain Bp)	638	dnaK
P64410	reviewed	DNAK_TROW8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK TW762	Tropheryma whipplei (strain TW08/27) (Whipple's bacillus)	603	dnaK
P96133	reviewed	DNAK_THERP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK trd_1640	Thermomicrobium roseum (strain ATCC 27502 / DSM 5159 / P-2)	633	dnaK
Q01100	reviewed	DNAK_HALMA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK rrnAC3339	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) (Halobacterium marismortui)	635	dnaK
Q038N3	reviewed	DNAK_LACP3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LSEI_1565	Lacticaseibacillus paracasei (strain ATCC 334 / BCRC 17002 / CCUG 31169 / CIP 107868 / KCTC 3260 / NRRL B-441) (Lactobacillus paracasei)	624	dnaK
Q03MR6	reviewed	DNAK_STRTD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK STER_0163	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	607	dnaK
Q0RBC4	reviewed	DNAK_FRAAA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FRAAL6639	Frankia alni (strain DSM 45986 / CECT 9034 / ACN14a)	609	dnaK
Q0SMZ0	reviewed	DNAK_BORAP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BAPKO_0545 BafPKo_0533	Borreliella afzelii (strain PKo) (Borrelia afzelii)	635	dnaK
Q0SRE3	reviewed	DNAK_CLOPS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CPR_2005	Clostridium perfringens (strain SM101 / Type A)	619	dnaK
Q0W874	reviewed	DNAK_METAR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK UNCMA_27580 LRC471	Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50)	623	dnaK
Q128K2	reviewed	DNAK_POLSJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bpro_3126	Polaromonas sp. (strain JS666 / ATCC BAA-500)	647	dnaK
Q145F1	reviewed	DNAK_PARXL	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bxeno_A0500 Bxe_A3961	Paraburkholderia xenovorans (strain LB400)	653	dnaK
Q14GW9	reviewed	DNAK_FRAT1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FTF1269c	Francisella tularensis subsp. tularensis (strain FSC 198)	642	dnaK
Q16D45	reviewed	DNAK_ROSDO	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RD1_0378	Roseobacter denitrificans (strain ATCC 33942 / OCh 114) (Erythrobacter sp. (strain OCh 114)) (Roseobacter denitrificans)	636	dnaK
Q182E8	reviewed	DNAK_CLOD6	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CD630_24610	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	615	dnaK
Q1CV46	reviewed	DNAK_HELPH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK HPAG1_0109	Helicobacter pylori (strain HPAG1)	620	dnaK
Q1JA83	reviewed	DNAK_STRPB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MGAS2096_Spy1526	Streptococcus pyogenes serotype M12 (strain MGAS2096)	608	dnaK
Q1JKD6	reviewed	DNAK_STRPC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MGAS9429_Spy1500	Streptococcus pyogenes serotype M12 (strain MGAS9429)	608	dnaK
Q1MPW1	reviewed	DNAK_LAWIP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LI0912	Lawsonia intracellularis (strain PHE/MN1-00)	633	dnaK
Q1Q7X0	reviewed	DNAK_PSYCK	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Pcryo_2456	Psychrobacter cryohalolentis (strain ATCC BAA-1226 / DSM 17306 / VKM B-2378 / K5)	647	dnaK
Q1QSX0	reviewed	DNAK_CHRSD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Csal_3094	Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11)	644	dnaK
Q1WUE8	reviewed	DNAK_LIGS1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LSL_0578	Ligilactobacillus salivarius (strain UCC118) (Lactobacillus salivarius)	615	dnaK
Q1XDH2	reviewed	DNAK_NEOYE	Chaperone protein dnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK	Neopyropia yezoensis (Susabi-nori) (Pyropia yezoensis)	621	dnaK
Q2S307	reviewed	DNAK_SALRD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SRU_1300	Salinibacter ruber (strain DSM 13855 / M31)	667	dnaK
Q2SSB0	reviewed	DNAK_MYCCT	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MCAP_0369	Mycoplasma capricolum subsp. capricolum (strain California kid / ATCC 27343 / NCTC 10154)	591	dnaK
Q39JC8	reviewed	DNAK_BURL3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bcep18194_A3839	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	650	dnaK
Q3APD2	reviewed	DNAK_CHLCH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Cag_1893	Chlorobium chlorochromatii (strain CaD3)	637	dnaK
Q3J7D8	reviewed	DNAK_NITOC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Noc_2811	Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107)	640	dnaK
Q3KIA0	reviewed	DNAK_PSEPF	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Pfl01_0763	Pseudomonas fluorescens (strain Pf0-1)	638	dnaK
Q3Z6P1	reviewed	DNAK_DEHM1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DET1399	Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195) (Dehalococcoides ethenogenes (strain 195))	637	dnaK
Q47TI0	reviewed	DNAK_THEFY	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Tfu_0196	Thermobifida fusca (strain YX)	613	dnaK
Q4A8U5	reviewed	DNAK_MESH7	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MHP7448_0067	Mesomycoplasma hyopneumoniae (strain 7448) (Mycoplasma hyopneumoniae)	600	dnaK
Q4FPS9	reviewed	DNAK_PSYA2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Psyc_2132	Psychrobacter arcticus (strain DSM 17307 / VKM B-2377 / 273-4)	647	dnaK
Q4G366	reviewed	DNAK_EMIHU	Chaperone protein dnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)	623	dnaK
Q4UJK7	reviewed	DNAK_RICFE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RF_1084	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)	627	dnaK
Q5H186	reviewed	DNAK_XANOR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK XOO2031	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)	641	dnaK
Q5HNW6	reviewed	DNAK_STAEQ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SERP1148	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	609	dnaK
Q5LWJ6	reviewed	DNAK_RUEPO	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SPO0043	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	637	dnaK
Q5M6D1	reviewed	DNAK_STRT2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK stu0120	Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311)	607	dnaK
Q5NFG7	reviewed	DNAK_FRATT	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FTT_1269c	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	642	dnaK
Q634M7	reviewed	DNAK_BACCZ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BCE33L4061	Bacillus cereus (strain ZK / E33L)	611	dnaK
Q6NCY4	reviewed	DNAK_RHOPA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RPA0333	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	631	dnaK
Q6NEY9	reviewed	DNAK_CORDI	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DIP2120	Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)	611	dnaK
Q6YPM1	reviewed	DNAK_ONYPE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK PAM_704	Onion yellows phytoplasma (strain OY-M)	615	dnaK
Q72IK5	reviewed	DNAK_THET2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK TT_C1127	Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27)	615	dnaK
Q7MA35	reviewed	DNAK_WOLSU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK WS0494	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	631	dnaK
Q7W519	reviewed	DNAK_BORPA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BPP3485	Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253)	641	dnaK
Q824B2	reviewed	DNAK_CHLCV	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CCA_00241	Chlamydia caviae (strain ATCC VR-813 / DSM 19441 / 03DC25 / GPIC) (Chlamydophila caviae)	664	dnaK
Q8CP17	reviewed	DNAK_STAES	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SE_1267	Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)	609	dnaK
Q8D2Q5	reviewed	DNAK_WIGBR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK WIGBR2990	Wigglesworthia glossinidia brevipalpis	645	dnaK
Q8FM78	reviewed	DNAK_COREF	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CE2629	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	619	dnaK
Q92J36	reviewed	DNAK_RICCN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RC0233	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	627	dnaK
Q9JVQ9	reviewed	DNAK_NEIMA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK NMA0736	Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491)	642	dnaK
Q9LCQ5	reviewed	DNAK_BRECH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK	Brevibacillus choshinensis	610	dnaK
Q9UXR0	reviewed	DNAK_METTE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK hsp70	Methanosarcina thermophila	610	dnaK
Q9ZFC6	reviewed	DNAK_METSS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK	Methylovorus sp. (strain SS1 / DSM 11726)	641	dnaK
Q9ZMW4	reviewed	DNAK_HELPJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK jhp_0101	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	620	dnaK
A0AIS4	reviewed	DNAK_LISW6	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK lwe1488	Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8)	613	dnaK
A0KTS5	reviewed	DNAK_SHESA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Shewana3_0959	Shewanella sp. (strain ANA-3)	639	dnaK
A0RIT3	reviewed	DNAK_BACAH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BALH_3904	Bacillus thuringiensis (strain Al Hakam)	611	dnaK
A0RPW7	reviewed	DNAK_CAMFF	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CFF8240_1089	Campylobacter fetus subsp. fetus (strain 82-40)	626	dnaK
A1JJD5	reviewed	DNAK_YERE8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK YE0609	Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081)	635	dnaK
A1S8K7	reviewed	DNAK_SHEAM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Sama_2511	Shewanella amazonensis (strain ATCC BAA-1098 / SB2B)	637	dnaK
A1STE4	reviewed	DNAK_PSYIN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Ping_0917	Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37)	640	dnaK
A1U614	reviewed	DNAK_MARN8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Maqu_3362	Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) (Marinobacter aquaeolei)	641	dnaK
A1WAR6	reviewed	DNAK_ACISJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Ajs_3218	Acidovorax sp. (strain JS42)	646	dnaK
A3CQC2	reviewed	DNAK_STRSV	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SSA_2007	Streptococcus sanguinis (strain SK36)	609	dnaK
A3PTN4	reviewed	DNAK_MYCSJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Mjls_0449	Mycobacterium sp. (strain JLS)	622	dnaK
A4J7F3	reviewed	DNAK_DESRM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Dred_2496	Desulforamulus reducens (strain ATCC BAA-1160 / DSM 100696 / MI-1) (Desulfotomaculum reducens)	615	dnaK
A4SQ25	reviewed	DNAK_AERS4	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK ASA_2996	Aeromonas salmonicida (strain A449)	641	dnaK
A4XKA4	reviewed	DNAK_CALS8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Csac_1752	Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331)	606	dnaK
A5CM86	reviewed	DNAK_CLAM3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CMM_0151	Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382)	623	dnaK
A5F361	reviewed	DNAK_VIBC3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK VC0395_A0382 VC395_0871	Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)	635	dnaK
A5FPU4	reviewed	DNAK_DEHMB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DehaBAV1_1208	Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1)	636	dnaK
A5IDK8	reviewed	DNAK_LEGPC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LPC_1509	Legionella pneumophila (strain Corby)	644	dnaK
A5UBQ1	reviewed	DNAK_HAEIE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CGSHiEE_03925	Haemophilus influenzae (strain PittEE)	635	dnaK
A6L2X7	reviewed	DNAK_PHOV8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BVU_2382	Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 / NBRC 14291 / NCTC 11154) (Bacteroides vulgatus)	638	dnaK
A6LRN4	reviewed	DNAK_CLOB8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Cbei_0830	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	614	dnaK
A6T226	reviewed	DNAK_JANMA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK mma_2883	Janthinobacterium sp. (strain Marseille) (Minibacterium massiliensis)	650	dnaK
A6TSM0	reviewed	DNAK_ALKMQ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Amet_3048	Alkaliphilus metalliredigens (strain QYMF)	614	dnaK
A6WFV7	reviewed	DNAK_KINRD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Krad_4233	Kineococcus radiotolerans (strain ATCC BAA-149 / DSM 14245 / SRS30216)	623	dnaK
A7HZ39	reviewed	DNAK_PARL1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Plav_3574	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)	639	dnaK
A7ZEB5	reviewed	DNAK_CAMC1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Ccon26_12700 CCC13826_2046	Campylobacter concisus (strain 13826)	623	dnaK
A7ZHA4	reviewed	DNAK_ECO24	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK EcE24377A_0014	Escherichia coli O139:H28 (strain E24377A / ETEC)	638	dnaK
A8FFD2	reviewed	DNAK_BACP2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BPUM_2280	Bacillus pumilus (strain SAFR-032)	613	dnaK
A8Z5V5	reviewed	DNAK_KARMG	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SMGWSS_091	Karelsulcia muelleri (strain GWSS) (Sulcia muelleri)	630	dnaK
A9HEA3	reviewed	DNAK_GLUDA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK GDI1262 Gdia_1973	Gluconacetobacter diazotrophicus (strain ATCC 49037 / DSM 5601 / CCUG 37298 / CIP 103539 / LMG 7603 / PAl5)	638	dnaK
A9KG88	reviewed	DNAK_COXBN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CBUD_1378	Coxiella burnetii (strain Dugway 5J108-111)	656	dnaK
A9M296	reviewed	DNAK_NEIM0	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK NMCC_0500	Neisseria meningitidis serogroup C (strain 053442)	642	dnaK
B1AIX8	reviewed	DNAK_UREP2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK UPA3_0355	Ureaplasma parvum serovar 3 (strain ATCC 27815 / 27 / NCTC 11736)	603	dnaK
B1IRG0	reviewed	DNAK_ECOLC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK EcolC_3642	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)	638	dnaK
B1J254	reviewed	DNAK_PSEPW	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK PputW619_0705	Pseudomonas putida (strain W619)	642	dnaK
B1JL04	reviewed	DNAK_YERPY	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK YPK_3594	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	636	dnaK
B1JW19	reviewed	DNAK_BURO0	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bcenmc03_0721	Burkholderia orbicola (strain MC0-3)	650	dnaK
B1YKS9	reviewed	DNAK_EXIS2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Exig_0781	Exiguobacterium sibiricum (strain DSM 17290 / CIP 109462 / JCM 13490 / 255-15)	608	dnaK
B2FMY5	reviewed	DNAK_STRMK	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Smlt1992	Stenotrophomonas maltophilia (strain K279a)	640	dnaK
B2IBR4	reviewed	DNAK_BEII9	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bind_0128	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	632	dnaK
B2S0M0	reviewed	DNAK_BORHD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BH0518	Borrelia hermsii (strain HS1 / DAH)	632	dnaK
B2TLZ7	reviewed	DNAK_CLOBB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CLL_A0891	Clostridium botulinum (strain Eklund 17B / Type B)	616	dnaK
